"ID","Title","Description","Join_Date","View_Count","Video_Count","Subscriber_Count","Is_Subcriber_Count_Hidden","Omitted"
"UCbjPbN0xDxN-qZoSQNhUBOg","Sailing SV Swirl","New owner of a 1977 Clark San Juan 30, welcome to learning how to fix up a boat along with me. I bring years of experience in woodworking, electrical know-how, and ingenuity, but this is my first time ever working on a boat. I hear everything is harder on a boat, but lets find out. So far I can sure say filming is!

Looking for great info on where to hike or climb? Or just trying to keep up with the hosts latest shenanigans? You have arrived at the right place!

McKayla uses She/Her pronouns so please be respectful, this is a place where she doesn't upload for anyone but herself and if that takes off, then so be it.",2011-04-09,12593,26,119,FALSE,FALSE
"UCgnzh-cPKnzc6-7yFsWlHbw","Sailing SV BIANKA","",2008-02-18,132345,103,90,FALSE,FALSE
"UCzaPIGV0J6H-bdqbHivfFrA","SAILING sv GG","This is about my wife, grand kids and my self learning to sail & maintaining the sailboat. We are also learning to video our experience, passes and failures edit them and share with you. You are never to old to try something new, sailing at sixty is  something we had not never thought of before this and yet here we are and taking grand children with us.",2020-11-08,588,7,16,FALSE,FALSE
"UCqcnKnwqJjMewuq9nEBVB3g","Sailing SV Saga","",2017-05-20,232,4,10,FALSE,FALSE
"UCT9U1fPkHj0mJjC4LWGH26g","Sailing Kittiwake","Hi! We're Elena and Ryan. This is our sailing channel. We quit our jobs to move onto a boat and sail the world. First we lived on a 26ft catamaran called Kittiwake for 2 years, then we upgraded boat and bought a Tayana 37, a proven bluewater cruiser called Skua. You can find out more about our adventure by checking out our blog: sailingkittiwake.com. 

You can get access to extra content, such as updates and videos on Patreon: https://www.patreon.com/sailingkittiwake

We work for a living to afford to sail. If you need any web design or copywriting services then help support our adventure by passing a bit of work our way. sailingkittiwake@gmail.com

Blog: http://sailingkittiwake.com/
Facebook: https://facebook.com/sailingkittiwake
Instagram: https://www.instagram.com/sailingkittiwake/",2016-11-20,6508964,149,49200,FALSE,FALSE
"UCzPkklx0WzKGaOHZkEHJ-3Q","SV Roquetta","Welcome to my YouTube channel! Follow me as i explore amazing Cornwall (and beyond) on my 1967 Twister 28. Most of my videos have sailing (in all conditions!), many have helpful overviews of some of the repairs and maintenance i do. I am based in Plymouth and Cornwall. If you enjoy them, please hit the like button, and subscribe if you want to be notified of new uploads (about every 2 weeks). This channel is not monetized, I make these videos because when i was looking into buying my boat i couldn't find any videos of Twisters, the best sailboats ever produced. I read every single comment on my videos.",2009-02-09,74169,107,NA,TRUE,FALSE
"UCVYCMcYwHO76J4e-icuCBnQ","Sailing SV Luna","Refitting a 1995 Privilege 45 with the intent to explore the world over the next 11 years.",2017-06-03,207,3,8,FALSE,FALSE
"UCzJzKY72rPow-R08yxKve8w","Sailing The Far Side","We are just two sisters living our legacy. Thirty-four years ago our father commissioned a 50’ 'Tradewinds pilot house, cutter, built in the Young Sun yard in Taiwan to fulfill a dream. He began sailing the South Pacific where he met our mom. His travels amounted to over a hundred-thousand sea miles. Having grown up around sailing an  the many travel stories our parents shared, we dreamed for more as well. Our sailing passion began with sail camp on Lake Erie, and family trips on ‘The Far Side’ to the Keys and Cuba occasionally. As we grew older, school became a bigger priority, but our passion never faltered. Having both graduated with Bachelors degrees as varsity athletes and scholar students, we are still unfulfilled. Yes we are young but we are ready for the challenge! Join our travels as we learn more about cruising, our dad teaches us what it takes to maintain an old boat, and explore the wonders of the ocean!",2019-12-20,5709842,74,51400,FALSE,FALSE
"UCFBGPXYMVOsOZfyHnKuRw9A","Sailing Nikau","Join us as we adventure around the world on our yacht, Nikau. We are a family from New Zealand who wanted to take a break from normal life before our kids got too old and left home! We are passionate about alternative education and giving our kids the best start to life we can. Nikau is one of many ways we do that! 
We have 5 in our family plus our cat (Sugar) and our dog (Coco). Our three kids are Naomi (19), Bella (16) and David (14), they have been in NZ correspondence school while we traveled from Europe back to NZ then around Fiji. We are currently in New Zealand saving money and dreaming about the next adventure. Nikau is for sale but that certain doesn't mean we are done with 'Sailing Nikau.' Some of our favourite activities are scuba diving, snorkeling, fishing, and discovering local sights, food and history in all the places we visit. We hope you enjoy the journey too! ",2017-06-12,1122953,115,13000,FALSE,FALSE
"UCZZqIBsio39LUGeT-qQq1MQ","Sailing Yabá","Hi! We are Ben & MP
and we now own a massive wooden schooner that needs A LOT of work done. Many people told us the boat we chose was doomed, but we refuse to settle on that thought and we are going to do whatever it takes to make this boat a happy sailor again.

We are both rookies when it comes to boat ownership and carpentry, so this is going to be a steep learning curve for us which we are ready to embrace. Luckily we found an amazing team of shipwrights that accepted the challenge of bringing Yabá back to life.

But we are not only watching them work, besides documenting everything, we are also very keen to learn so we can do as much as possible ourselves, always knowing when to leave it to the experts. Follow our journey to watch how this story unfolds and... wish us luck! 

www.sailingyaba.com

",2020-09-02,8820657,79,67600,FALSE,FALSE
"UC-HxCOPsklFBRDrUT0GIiIw","Sailing SV Roci","Brian and Brianne Sailing their 39 foot Gecco around the Sea of Cortez!",2021-05-03,634,5,30,FALSE,FALSE
"UCRLBbud4QO0ESyazz2Mo0aA","Sailing SV Escapade","",2016-05-23,221,2,1,FALSE,FALSE
"UCWWhhZf6Af_BppT7Mpgkmlg","Sailing SV Ree","This channel is primarily for our family and friends.  Mainly to keep them up to date on our travels.

We are an older couple who have backpacked, flown airplanes and toured the USA in our RV.  We also did a cross country 2 month ride on our Gold Wing motorcycle pulling a trailer.  We were water skiers and snow skiers all while in Colorado. Rode dirt bikes in the Rockies.  Being exceedingly mediocre musicians we also were a duet and performed all over the western US for 8 years.

In 2017 we bought a 38' Ericson and are continuing our travel adventures via our sailboat Ree! 
Also both of us are certified scuba divers and we have our dive gear on board as well as a go Pro camera.  Maybe I can figure out how to do underwater filming also.
We hope you enjoy the channel!",2015-04-12,4984,11,30,FALSE,FALSE
"UCq3WT0et880_PMC-ktZkjMA","Sailing SV Kalon","",2019-11-15,30,3,1,FALSE,FALSE
"UC32eE6TJGjkmtnC82UAiqyg","Sailing SV Sola Fide","",2012-12-19,52,2,0,FALSE,FALSE
"UC56BJEtfnPSp9EETbFoyYFg","SailAway World Sailing","ESCAPE NORMAL. Frustrated with the confines of ""normal life""? Wish you could ESCAPE and really EXPERIENCE the WORLD? Our small family DID JUST THAT! WE SOLD EVERYTHING and moved aboard a 46' SAILBOAT to TRAVEL THE WORLD! There was no big lump of cash, just a modest boat loan and the HOPE that we could continue to work aboard our FLOATING TINY HOME while on the move.  We are Loren, Eric, 4-year-old Rivers Danger, and trusty boat dog Zeke, and we are the globe-trotting crew of SV Cecilia. Let us bring you along EVERY FRIDAY as we SAIL THE OCEANS to the Bahamas, the Caribbean, Central America and beyond. It's our mission to embrace the cruising lifestyle in the pursuit of FUN, CULTURE, and BOLD LIFE EXPERIENCES...all while keeping things afloat, literally AND figuratively...AND to bring YOU along for the ride with vivid, honest, beautiful, and educational videos of the highest caliber possible. SUBSCRIBE NOW and RING THE BELL so you don't miss a single episode. Cheers and WELCOME ABOARD!",2017-07-18,2084838,220,21100,FALSE,FALSE
"UCekx5LlyeKN3_l0SsBOMx7Q","Sailing SV Lovisa","Sailing SV Lovisa - this channel is about sailing my sailboat S.V Lovisa that I equipped for long passage sailing adventures and as a live aboard. Please subscribe ! Thanks 

Instagram
https://www.instagram.com/sailing_s.v_lovisa/

Facebook
https://www.facebook.com/groups/SV.Lovisa/

Patreon
https://www.patreon.com/sailing_lovisa

",2018-07-04,2064,32,27,FALSE,FALSE
"UClWGSLRrdIW0S4bxPo0C5cw","Unforgettable Sailing","It's no longer a dream when you make it happen...

What if your life was full of adventure, interesting people, challenges and nature? 
Life aboard is like that and so much more, of course it's also about being up with the weather forecast all the time, fixing broken things in paradisiac places, saving water and power, and the list goes on...

We are Diego and Georgia, and we have been living on the seas for the past 4 years, we have already sailed 15k nautical miles in more than 20 countries,  We love to share this journey with you guys and show the reality of living on a sailboat, sailing around the world. To share what life aboard teaches us, an ALTERNATIVE WAY TO ENJOY LIFE!   

SUBSCRIBE FOR VIDEOS EVERY THURDAY AND WELCOME ABOARD!

Georgia & Diego
Unforgettable 3",2016-11-18,5691666,268,52100,FALSE,FALSE
"UCZ05SYliiCbF_0mLNTI4IQg","Sailing Yacht Zora","Hi, we are Rhys and Niamh and welcome to our world of Zora. 

We started our boat renovation journey nearly four years ago with a dream of sailing our way around the world. While many people think sailing is all smooth seas, sunshine, sunsets, and beautiful beaches, it’s also a lot of hard work and can be incredibly challenging, we have laughed, cried and questioned a lot of our decisions within these past few years , but we wouldn’t change a thing and we hope you continue your journey along with us as we near the final few months of our boat renovation. We cannot wait to travel the seas and follow the path that the wind will take us.

We are excited and we hope you are to. More Info-https://sailingyachtzora.com/our-boat 

As always thank you so much for watching and don't forget to subscribe :)

",2010-11-30,1712414,130,17500,FALSE,FALSE
"UCPmT1bLBN-g7H2XEo7aMXcg","Sailing with six","Welcome! This is a place to share our family adventures with the world. Inspiring other families to get out there and experience life with their kids. We sail, surf, snorkel, skate, kite surf, hike, snowboard, ski, homeschool and generally enjoy quality time doing fun stuff together. Come along for the adventure!",2015-07-21,497712,60,12700,FALSE,FALSE
"UCRan23ETnVmkzMvd93qOj_Q","Sailing Sisu","We are South Africans, sailing around the world on our 45 Leopard Catamaran, sharing the adventure with extraordinary people we will meet along the way. We started by leaving the rat race, quitting our jobs, and selling everything, we are now busy zig-zagging the oceans.  Follow us as this story unfolds! This is a sea-life adventure captained  by a couple of nomads who have built their lives on doing what inspires them in the moment. Join us and see how we break free of the traditional lifestyle, creating videos of our journey, adventures, life on board, and lessons learned along the way.  

SISU (Finnish concept) is a grim, gritty, white-knuckle form of courage in situations where success is against the odds. Taking action against the odds and displaying courage and resoluteness in the face of adversity, in other words, deciding on a course of action and then sticking to that decision even despite repeated failures.",2017-04-24,1782827,184,14700,FALSE,FALSE
